Transaction_Value,No_Of_Monthly_Transactions,Age,Sex,High_Risk_Country,Vulnerable_Area,Intention_International_Payments,Intention_Cash_Deposits,High_Risk_Transaction,Average_Value_Per_Transaction,Transaction_Cash,Transaction_Wire,Age_Is_young,Age_Is_lower_middle,Age_Is_upper_middle,Age_Is_old
5743,14,40,1,1,0,1,0,1,410.2142857142857,0,1,0,1,0,0
7505,20,40,1,1,0,1,0,1,375.25,0,1,0,1,0,0
8816,17,40,1,1,0,1,0,1,518.5882352941177,0,1,0,1,0,0
7915,13,40,1,1,0,1,0,1,608.8461538461538,0,1,0,1,0,0
3666,9,20,0,0,0,0,0,0,407.3333333333333,0,1,1,0,0,0
6684,5,20,0,0,0,0,0,0,1336.8,0,1,1,0,0,0
7791,14,20,0,0,0,0,0,0,556.5,0,1,1,0,0,0
5488,13,20,0,0,0,0,0,0,422.15384615384613,0,1,1,0,0,0
4486,14,20,0,0,0,0,0,0,320.42857142857144,0,1,1,0,0,0
5136,14,20,0,0,0,0,0,0,366.85714285714283,0,1,1,0,0,0
5888,12,20,0,0,0,0,0,0,490.6666666666667,0,1,1,0,0,0
6360,23,20,0,0,0,0,0,0,276.5217391304348,0,1,1,0,0,0
5265,11,20,0,0,0,0,0,0,478.6363636363636,0,1,1,0,0,0
8605,12,20,0,0,0,0,0,0,717.0833333333334,0,1,1,0,0,0
4272,13,20,0,0,0,0,0,0,328.61538461538464,0,1,1,0,0,0
7185,13,20,0,0,0,0,0,0,552.6923076923077,0,1,1,0,0,0
8431,13,76,1,0,0,1,0,0,648.5384615384615,0,1,0,0,0,1
4498,15,76,1,0,0,1,0,0,299.8666666666667,0,1,0,0,0,1
6903,15,76,1,0,0,1,0,0,460.2,0,1,0,0,0,1
5561,8,32,0,0,0,0,0,0,695.125,0,1,0,1,0,0
1991,11,75,0,0,0,1,0,0,181.0,0,1,0,0,0,1
1732,11,75,0,0,0,1,0,0,157.45454545454547,0,1,0,0,0,1
1334,8,75,0,0,0,1,0,0,166.75,0,1,0,0,0,1
1670,13,75,0,0,0,1,0,0,128.46153846153845,0,1,0,0,0,1
719,13,75,0,0,0,1,0,0,55.30769230769231,0,1,0,0,0,1
1131,16,75,0,0,0,1,0,0,70.6875,0,1,0,0,0,1
2308,14,75,0,0,0,1,0,0,164.85714285714286,0,1,0,0,0,1
1445,15,75,0,0,0,1,0,0,96.33333333333333,0,1,0,0,0,1
3629,15,75,0,0,0,1,0,0,241.93333333333334,0,1,0,0,0,1
1347,15,75,0,0,0,1,0,0,89.8,0,1,0,0,0,1
1569,11,75,0,0,0,1,0,0,142.63636363636363,0,1,0,0,0,1
1424,11,75,0,0,0,1,0,0,129.45454545454547,0,1,0,0,0,1
7955,15,20,1,0,0,0,0,0,530.3333333333334,0,1,1,0,0,0
6449,13,20,1,0,0,0,0,0,496.0769230769231,0,1,1,0,0,0
8783,12,20,1,0,0,0,0,0,731.9166666666666,0,1,1,0,0,0
3885,9,20,1,0,0,0,0,0,431.6666666666667,0,1,1,0,0,0
8427,16,20,1,0,0,0,0,0,526.6875,0,1,1,0,0,0
4409,14,20,1,0,0,0,0,0,314.92857142857144,0,1,1,0,0,0
8744,9,20,1,0,0,0,0,0,971.5555555555555,0,1,1,0,0,0
4886,10,20,1,0,0,0,0,0,488.6,0,1,1,0,0,0
2629,17,57,0,0,0,1,0,0,154.64705882352942,0,1,0,0,1,0
1596,9,57,0,0,0,1,0,0,177.33333333333334,0,1,0,0,1,0
5507,11,57,0,0,0,1,0,0,500.6363636363636,0,1,0,0,1,0
1519,12,57,0,0,0,1,0,0,126.58333333333333,0,1,0,0,1,0
3926,18,57,0,0,0,1,0,0,218.11111111111111,0,1,0,0,1,0
7189,16,57,0,0,0,1,0,0,449.3125,0,1,0,0,1,0
2940,11,57,0,0,0,1,0,0,267.27272727272725,0,1,0,0,1,0
4340,16,57,0,0,0,1,0,0,271.25,0,1,0,0,1,0
2261,10,57,0,0,0,1,0,0,226.1,0,1,0,0,1,0
6018,25,57,0,0,0,1,0,0,240.72,0,1,0,0,1,0
2751,13,57,0,0,0,1,0,0,211.6153846153846,0,1,0,0,1,0
3050,15,57,0,0,0,1,0,0,203.33333333333334,0,1,0,0,1,0
5811,10,46,1,0,0,1,0,0,581.1,0,1,0,0,1,0
6882,11,46,1,0,0,1,0,0,625.6363636363636,0,1,0,0,1,0
4456,21,46,1,0,0,1,0,0,212.1904761904762,0,1,0,0,1,0
6095,15,46,1,0,0,1,0,0,406.3333333333333,0,1,0,0,1,0
5349,21,46,1,0,0,1,0,0,254.71428571428572,0,1,0,0,1,0
5247,11,46,1,0,0,1,0,0,477.0,0,1,0,0,1,0
2991,5,46,1,0,0,1,0,0,598.2,1,0,0,0,1,0
5106,7,46,1,0,0,1,0,0,729.4285714285714,0,1,0,0,1,0
6151,15,46,1,0,0,1,0,0,410.06666666666666,0,1,0,0,1,0
4998,9,46,1,0,0,1,0,0,555.3333333333334,0,1,0,0,1,0
6234,10,46,1,0,0,1,0,0,623.4,0,1,0,0,1,0
5744,14,75,1,1,0,0,0,1,410.2857142857143,0,1,0,0,0,1
7584,9,75,1,1,0,0,0,1,842.6666666666666,0,1,0,0,0,1
6193,8,75,1,1,0,0,0,1,774.125,0,1,0,0,0,1
7994,14,75,1,1,0,0,0,1,571.0,0,1,0,0,0,1
5852,13,75,1,1,0,0,0,1,450.15384615384613,0,1,0,0,0,1
6137,11,75,1,1,0,0,0,1,557.9090909090909,0,1,0,0,0,1
7379,11,75,1,1,0,0,0,1,670.8181818181819,0,1,0,0,0,1
3833,14,47,0,0,0,1,0,0,273.7857142857143,0,1,0,0,1,0
4225,12,47,0,0,0,1,0,0,352.0833333333333,0,1,0,0,1,0
7431,16,47,0,0,0,1,0,0,464.4375,0,1,0,0,1,0
6634,6,47,0,0,0,1,0,0,1105.6666666666667,0,1,0,0,1,0
4844,10,47,0,0,0,1,0,0,484.4,0,1,0,0,1,0
6391,15,47,0,0,0,1,0,0,426.06666666666666,0,1,0,0,1,0
4517,18,47,0,0,0,1,0,0,250.94444444444446,0,1,0,0,1,0
5193,15,47,0,0,0,1,0,0,346.2,0,1,0,0,1,0
6901,18,47,0,0,0,1,0,0,383.3888888888889,0,1,0,0,1,0
7404,10,47,0,0,0,1,0,0,740.4,0,1,0,0,1,0
3798,7,47,0,0,0,1,0,0,542.5714285714286,0,1,0,0,1,0
4973,19,47,0,0,0,1,0,0,261.7368421052632,0,1,0,0,1,0
7658,15,39,1,0,0,1,0,0,510.53333333333336,0,1,0,1,0,0
7578,10,39,1,0,0,1,0,0,757.8,0,1,0,1,0,0
5658,12,39,1,0,0,1,0,0,471.5,0,1,0,1,0,0
7443,14,39,1,0,0,1,0,0,531.6428571428571,0,1,0,1,0,0
2276,9,39,1,0,0,1,0,0,252.88888888888889,0,1,0,1,0,0
8608,16,39,1,0,0,1,0,0,538.0,0,1,0,1,0,0
5108,9,39,1,0,0,1,0,0,567.5555555555555,0,1,0,1,0,0
5338,12,39,1,0,0,1,0,0,444.8333333333333,0,1,0,1,0,0
2208,7,84,1,1,0,0,0,1,315.42857142857144,0,1,0,0,0,1
3537,13,84,1,1,0,0,0,1,272.0769230769231,0,1,0,0,0,1
3517,10,84,1,1,0,0,0,1,351.7,0,1,0,0,0,1
3813,9,84,1,1,0,0,0,1,423.6666666666667,0,1,0,0,0,1
2340,15,84,1,1,0,0,0,1,156.0,0,1,0,0,0,1
3158,16,84,1,1,0,0,0,1,197.375,0,1,0,0,0,1
3100,13,84,1,1,0,0,0,1,238.46153846153845,0,1,0,0,0,1
2125,16,84,1,1,0,0,0,1,132.8125,0,1,0,0,0,1
3250,10,84,1,1,0,0,0,1,325.0,0,1,0,0,0,1
4120,16,84,1,1,0,0,0,1,257.5,0,1,0,0,0,1
1973,8,84,1,1,0,0,0,1,246.625,0,1,0,0,0,1
1564,10,84,1,1,0,0,0,1,156.4,0,1,0,0,0,1
8297,12,32,1,1,0,0,1,1,691.4166666666666,0,1,0,1,0,0
5107,8,32,1,1,0,0,1,1,638.375,0,1,0,1,0,0
5876,9,32,1,1,0,0,1,1,652.8888888888889,0,1,0,1,0,0
5808,9,32,1,1,0,0,1,1,645.3333333333334,0,1,0,1,0,0
6411,18,83,1,0,0,0,0,0,356.1666666666667,0,1,0,0,0,1
7197,11,83,1,0,0,0,0,0,654.2727272727273,0,1,0,0,0,1
5902,12,83,1,0,0,0,0,0,491.8333333333333,0,1,0,0,0,1
2740,9,83,1,0,0,0,0,0,304.44444444444446,0,1,0,0,0,1
7878,21,83,1,0,0,0,0,0,375.14285714285717,0,1,0,0,0,1
7995,12,58,1,0,0,1,0,0,666.25,0,1,0,0,1,0
8966,12,58,1,0,0,1,0,0,747.1666666666666,0,1,0,0,1,0
5994,8,58,1,0,0,1,0,0,749.25,0,1,0,0,1,0
1210,12,60,1,0,0,0,0,0,100.83333333333333,0,1,0,0,1,0
1716,9,60,1,0,0,0,0,0,190.66666666666666,0,1,0,0,1,0
1557,20,60,1,0,0,0,0,0,77.85,0,1,0,0,1,0
5011,17,60,1,0,0,0,0,0,294.7647058823529,0,1,0,0,1,0
1322,9,60,1,0,0,0,0,0,146.88888888888889,0,1,0,0,1,0
1371,11,60,1,0,0,0,0,0,124.63636363636364,0,1,0,0,1,0
1479,15,60,1,0,0,0,0,0,98.6,0,1,0,0,1,0
1081,11,60,1,0,0,0,0,0,98.27272727272727,0,1,0,0,1,0
2363,14,60,1,0,0,0,0,0,168.78571428571428,0,1,0,0,1,0
1598,17,60,1,0,0,0,0,0,94.0,0,1,0,0,1,0
1940,11,60,1,0,0,0,0,0,176.36363636363637,0,1,0,0,1,0
1097,16,60,1,0,0,0,0,0,68.5625,0,1,0,0,1,0
5415,13,40,1,0,0,0,1,0,416.53846153846155,0,1,0,1,0,0
2324,14,40,1,0,0,0,1,0,166.0,0,1,0,1,0,0
4233,16,40,1,0,0,0,1,0,264.5625,0,1,0,1,0,0
5329,16,40,1,0,0,0,1,0,333.0625,0,1,0,1,0,0
3157,21,40,1,0,0,0,1,0,150.33333333333334,0,1,0,1,0,0
4885,11,40,1,0,0,0,1,0,444.09090909090907,0,1,0,1,0,0
6205,19,40,1,0,0,0,1,0,326.57894736842104,0,1,0,1,0,0
7604,15,40,1,0,0,0,1,0,506.93333333333334,0,1,0,1,0,0
5877,13,40,1,0,0,0,1,0,452.0769230769231,0,1,0,1,0,0
3061,5,40,1,0,0,0,1,0,612.2,0,1,0,1,0,0
3654,11,40,1,0,0,0,1,0,332.1818181818182,0,1,0,1,0,0
3719,15,40,1,0,0,0,1,0,247.93333333333334,0,1,0,1,0,0
6666,6,79,0,0,0,1,0,0,1111.0,0,1,0,0,0,1
7974,11,79,0,0,0,1,0,0,724.9090909090909,0,1,0,0,0,1
5380,11,79,0,0,0,1,0,0,489.09090909090907,0,1,0,0,0,1
8473,12,79,0,0,0,1,0,0,706.0833333333334,0,1,0,0,0,1
6762,9,79,0,0,0,1,0,0,751.3333333333334,0,1,0,0,0,1
6966,13,79,0,0,0,1,0,0,535.8461538461538,0,1,0,0,0,1
5617,11,79,0,0,0,1,0,0,510.6363636363636,0,1,0,0,0,1
7060,13,79,0,0,0,1,0,0,543.0769230769231,0,1,0,0,0,1
8372,15,79,0,0,0,1,0,0,558.1333333333333,0,1,0,0,0,1
6146,15,51,1,0,0,1,0,0,409.73333333333335,0,1,0,0,1,0
4131,13,51,1,0,0,1,0,0,317.7692307692308,0,1,0,0,1,0
3689,11,51,1,0,0,1,0,0,335.3636363636364,0,1,0,0,1,0
5417,12,51,1,0,0,1,0,0,451.4166666666667,0,1,0,0,1,0
6466,19,51,1,0,0,1,0,0,340.3157894736842,0,1,0,0,1,0
3122,8,51,1,0,0,1,0,0,390.25,0,1,0,0,1,0
2813,15,51,1,0,0,1,0,0,187.53333333333333,0,1,0,0,1,0
2482,10,51,1,0,0,1,0,0,248.2,0,1,0,0,1,0
3037,16,51,1,0,0,1,0,0,189.8125,0,1,0,0,1,0
5851,12,51,1,0,0,1,0,0,487.5833333333333,0,1,0,0,1,0
4294,18,51,1,0,0,1,0,0,238.55555555555554,0,1,0,0,1,0
7960,8,51,1,0,0,1,0,0,995.0,0,1,0,0,1,0
1979,8,44,0,0,0,0,1,0,247.375,0,1,0,1,0,0
2362,20,44,0,0,0,0,1,0,118.1,0,1,0,1,0,0
2297,16,44,0,0,0,0,1,0,143.5625,0,1,0,1,0,0
1767,13,44,0,0,0,0,1,0,135.92307692307693,0,1,0,1,0,0
3498,9,44,0,0,0,0,1,0,388.6666666666667,0,1,0,1,0,0
1375,10,44,0,0,0,0,1,0,137.5,0,1,0,1,0,0
565,7,44,0,0,0,0,1,0,80.71428571428571,0,1,0,1,0,0
1676,11,44,0,0,0,0,1,0,152.36363636363637,0,1,0,1,0,0
3369,14,44,0,0,0,0,1,0,240.64285714285714,0,1,0,1,0,0
2472,14,44,0,0,0,0,1,0,176.57142857142858,0,1,0,1,0,0
3718,13,44,0,0,0,0,1,0,286.0,0,1,0,1,0,0
2710,12,44,0,0,0,0,1,0,225.83333333333334,0,1,0,1,0,0
7686,14,24,1,0,0,0,0,0,549.0,0,1,1,0,0,0
8249,12,24,1,0,0,0,0,0,687.4166666666666,0,1,1,0,0,0
8423,12,24,1,0,0,0,0,0,701.9166666666666,0,1,1,0,0,0
6520,12,24,1,0,0,0,0,0,543.3333333333334,0,1,1,0,0,0
5870,7,24,1,0,0,0,0,0,838.5714285714286,0,1,1,0,0,0
8297,7,20,0,0,0,0,0,0,1185.2857142857142,0,1,1,0,0,0
5373,6,20,0,0,0,0,0,0,895.5,0,1,1,0,0,0
6432,6,20,0,0,0,0,0,0,1072.0,0,1,1,0,0,0
8859,9,20,0,0,0,0,0,0,984.3333333333334,0,1,1,0,0,0
7501,11,57,1,0,0,1,0,0,681.9090909090909,0,1,0,0,1,0
3849,9,57,1,0,0,1,0,0,427.6666666666667,0,1,0,0,1,0
8060,10,57,1,0,0,1,0,0,806.0,0,1,0,0,1,0
7230,16,57,1,0,0,1,0,0,451.875,0,1,0,0,1,0
7943,13,57,1,0,0,1,0,0,611.0,0,1,0,0,1,0
7268,17,57,1,0,0,1,0,0,427.52941176470586,0,1,0,0,1,0
4326,12,57,1,0,0,1,0,0,360.5,0,1,0,0,1,0
6771,13,57,1,0,0,1,0,0,520.8461538461538,0,1,0,0,1,0
5171,11,57,1,0,0,1,0,0,470.09090909090907,0,1,0,0,1,0
7573,19,57,1,0,0,1,0,0,398.57894736842104,0,1,0,0,1,0
5279,21,25,1,0,0,1,0,0,251.38095238095238,0,1,0,1,0,0
1940,9,25,1,0,0,1,0,0,215.55555555555554,0,1,0,1,0,0
5620,9,25,1,0,0,1,0,0,624.4444444444445,0,1,0,1,0,0
7422,11,25,1,0,0,1,0,0,674.7272727272727,0,1,0,1,0,0
8298,11,25,1,0,0,1,0,0,754.3636363636364,0,1,0,1,0,0
4534,12,25,1,0,0,1,0,0,377.8333333333333,0,1,0,1,0,0
5367,16,25,1,0,0,1,0,0,335.4375,0,1,0,1,0,0
3887,15,25,1,0,0,1,0,0,259.1333333333333,0,1,0,1,0,0
3932,14,25,1,0,0,1,0,0,280.85714285714283,0,1,0,1,0,0
4950,14,25,1,0,0,1,0,0,353.57142857142856,0,1,0,1,0,0
5300,17,25,1,0,0,1,0,0,311.7647058823529,0,1,0,1,0,0
3752,16,25,1,0,0,1,0,0,234.5,0,1,0,1,0,0
8383,18,56,1,1,0,1,0,1,465.72222222222223,0,1,0,0,1,0
6648,14,56,1,1,0,1,0,1,474.85714285714283,0,1,0,0,1,0
6413,11,56,1,1,0,1,0,1,583.0,0,1,0,0,1,0
8741,12,56,1,1,0,1,0,1,728.4166666666666,0,1,0,0,1,0
5170,13,53,1,1,0,1,0,1,397.6923076923077,0,1,0,0,1,0
5857,13,53,1,1,0,1,0,1,450.53846153846155,0,1,0,0,1,0
7573,11,53,1,1,0,1,0,1,688.4545454545455,0,1,0,0,1,0
8285,10,53,1,1,0,1,0,1,828.5,0,1,0,0,1,0
6374,13,32,0,1,0,1,0,1,490.3076923076923,0,1,0,1,0,0
6714,12,32,0,1,0,1,0,1,559.5,0,1,0,1,0,0
8462,16,32,0,1,0,1,0,1,528.875,0,1,0,1,0,0
7509,21,32,0,1,0,1,0,1,357.57142857142856,0,1,0,1,0,0
6338,9,32,0,1,0,1,0,1,704.2222222222222,0,1,0,1,0,0
5243,17,32,0,1,0,1,0,1,308.4117647058824,0,1,0,1,0,0
8556,15,32,0,1,0,1,0,1,570.4,0,1,0,1,0,0
8436,12,32,0,1,0,1,0,1,703.0,0,1,0,1,0,0
5400,11,56,1,1,0,1,0,1,490.90909090909093,0,1,0,0,1,0
2784,15,56,1,1,0,1,0,1,185.6,0,1,0,0,1,0
5655,17,56,1,1,0,1,0,1,332.6470588235294,0,1,0,0,1,0
3164,15,56,1,1,0,1,0,1,210.93333333333334,0,1,0,0,1,0
2981,14,56,1,1,0,1,0,1,212.92857142857142,0,1,0,0,1,0
3158,8,56,1,1,0,1,0,1,394.75,0,1,0,0,1,0
1997,10,56,1,1,0,1,0,1,199.7,0,1,0,0,1,0
2684,8,56,1,1,0,1,0,1,335.5,0,1,0,0,1,0
2567,12,56,1,1,0,1,0,1,213.91666666666666,0,1,0,0,1,0
2709,13,56,1,1,0,1,0,1,208.3846153846154,0,1,0,0,1,0
3793,16,56,1,1,0,1,0,1,237.0625,0,1,0,0,1,0
8330,8,56,1,1,0,1,0,1,1041.25,0,1,0,0,1,0
1501,15,31,1,0,0,0,0,0,100.06666666666666,0,1,0,1,0,0
3345,17,31,1,0,0,0,0,0,196.76470588235293,0,1,0,1,0,0
1811,14,31,1,0,0,0,0,0,129.35714285714286,0,1,0,1,0,0
1347,14,31,1,0,0,0,0,0,96.21428571428571,0,1,0,1,0,0
4384,14,31,1,0,0,0,0,0,313.14285714285717,0,1,0,1,0,0
1110,7,31,1,0,0,0,0,0,158.57142857142858,0,1,0,1,0,0
1745,17,31,1,0,0,0,0,0,102.6470588235294,0,1,0,1,0,0
1197,13,31,1,0,0,0,0,0,92.07692307692308,0,1,0,1,0,0
1550,9,31,1,0,0,0,0,0,172.22222222222223,0,1,0,1,0,0
3150,10,31,1,0,0,0,0,0,315.0,0,1,0,1,0,0
3089,7,31,1,0,0,0,0,0,441.2857142857143,0,1,0,1,0,0
2127,10,31,1,0,0,0,0,0,212.7,0,1,0,1,0,0
5036,14,22,1,0,0,1,1,0,359.7142857142857,0,1,1,0,0,0
7153,17,22,1,0,0,1,1,0,420.7647058823529,0,1,1,0,0,0
6007,8,22,1,0,0,1,1,0,750.875,0,1,1,0,0,0
8921,21,22,1,0,0,1,1,0,424.8095238095238,0,1,1,0,0,0
5494,11,22,1,0,0,1,1,0,499.45454545454544,0,1,1,0,0,0
5252,13,22,1,0,0,1,1,0,404.0,0,1,1,0,0,0
8003,14,22,1,0,0,1,1,0,571.6428571428571,0,1,1,0,0,0
4648,12,22,1,0,0,1,1,0,387.3333333333333,0,1,1,0,0,0
6762,15,22,1,0,0,1,1,0,450.8,0,1,1,0,0,0
6910,8,22,1,0,0,1,1,0,863.75,0,1,1,0,0,0
4102,13,51,1,0,1,1,0,1,315.53846153846155,0,1,0,0,1,0
2720,12,51,1,0,1,1,0,1,226.66666666666666,0,1,0,0,1,0
3505,20,51,1,0,1,1,0,1,175.25,0,1,0,0,1,0
2723,11,51,1,0,1,1,0,1,247.54545454545453,0,1,0,0,1,0
3728,14,51,1,0,1,1,0,1,266.2857142857143,0,1,0,0,1,0
3489,16,51,1,0,1,1,0,1,218.0625,0,1,0,0,1,0
3782,15,51,1,0,1,1,0,1,252.13333333333333,0,1,0,0,1,0
2066,11,51,1,0,1,1,0,1,187.8181818181818,0,1,0,0,1,0
1924,9,51,1,0,1,1,0,1,213.77777777777777,0,1,0,0,1,0
2156,6,51,1,0,1,1,0,1,359.3333333333333,0,1,0,0,1,0
3230,9,51,1,0,1,1,0,1,358.8888888888889,0,1,0,0,1,0
5253,9,51,1,0,1,1,0,1,583.6666666666666,0,1,0,0,1,0
4536,16,34,0,1,0,1,0,1,283.5,0,1,0,1,0,0
3464,9,34,0,1,0,1,0,1,384.8888888888889,0,1,0,1,0,0
4801,14,34,0,1,0,1,0,1,342.92857142857144,0,1,0,1,0,0
3962,10,34,0,1,0,1,0,1,396.2,0,1,0,1,0,0
3764,8,34,0,1,0,1,0,1,470.5,0,1,0,1,0,0
6508,11,34,0,1,0,1,0,1,591.6363636363636,0,1,0,1,0,0
5139,20,34,0,1,0,1,0,1,256.95,0,1,0,1,0,0
1491,10,34,0,1,0,1,0,1,149.1,0,1,0,1,0,0
4246,14,34,0,1,0,1,0,1,303.2857142857143,0,1,0,1,0,0
5925,11,34,0,1,0,1,0,1,538.6363636363636,0,1,0,1,0,0
4198,8,34,0,1,0,1,0,1,524.75,0,1,0,1,0,0
3003,9,34,0,1,0,1,0,1,333.6666666666667,0,1,0,1,0,0
5158,6,24,1,0,0,0,0,0,859.6666666666666,0,1,1,0,0,0
4715,14,24,1,0,0,0,0,0,336.7857142857143,0,1,1,0,0,0
8628,14,24,1,0,0,0,0,0,616.2857142857143,0,1,1,0,0,0
8061,11,24,1,0,0,0,0,0,732.8181818181819,0,1,1,0,0,0
6949,12,24,1,0,0,0,0,0,579.0833333333334,0,1,1,0,0,0
2353,11,22,1,0,0,0,0,0,213.9090909090909,0,1,1,0,0,0
2226,12,22,1,0,0,0,0,0,185.5,0,1,1,0,0,0
2582,10,22,1,0,0,0,0,0,258.2,0,1,1,0,0,0
3438,11,22,1,0,0,0,0,0,312.54545454545456,0,1,1,0,0,0
3337,20,22,1,0,0,0,0,0,166.85,0,1,1,0,0,0
3271,11,22,1,0,0,0,0,0,297.3636363636364,0,1,1,0,0,0
2307,9,22,1,0,0,0,0,0,256.3333333333333,0,1,1,0,0,0
1894,7,22,1,0,0,0,0,0,270.57142857142856,0,1,1,0,0,0
1678,13,22,1,0,0,0,0,0,129.07692307692307,0,1,1,0,0,0
2978,11,22,1,0,0,0,0,0,270.72727272727275,0,1,1,0,0,0
1519,6,22,1,0,0,0,0,0,253.16666666666666,0,1,1,0,0,0
2521,22,70,1,0,0,0,0,0,114.5909090909091,0,1,0,0,0,1
5424,16,70,1,0,0,0,0,0,339.0,0,1,0,0,0,1
1426,8,70,1,0,0,0,0,0,178.25,0,1,0,0,0,1
2224,15,70,1,0,0,0,0,0,148.26666666666668,0,1,0,0,0,1
4193,14,70,1,0,0,0,0,0,299.5,0,1,0,0,0,1
2532,13,70,1,0,0,0,0,0,194.76923076923077,0,1,0,0,0,1
4528,9,70,1,0,0,0,0,0,503.1111111111111,0,1,0,0,0,1
3903,8,70,1,0,0,0,0,0,487.875,0,1,0,0,0,1
4255,13,70,1,0,0,0,0,0,327.3076923076923,0,1,0,0,0,1
2865,9,70,1,0,0,0,0,0,318.3333333333333,0,1,0,0,0,1
2856,15,70,1,0,0,0,0,0,190.4,0,1,0,0,0,1
6006,20,70,1,0,0,0,0,0,300.3,0,1,0,0,0,1
7673,16,56,0,0,0,1,0,0,479.5625,0,1,0,0,1,0
6915,11,30,1,0,0,0,0,0,628.6363636363636,0,1,0,1,0,0
6798,5,30,1,0,0,0,0,0,1359.6,0,1,0,1,0,0
8501,12,30,1,0,0,0,0,0,708.4166666666666,0,1,0,1,0,0
6425,9,30,1,0,0,0,0,0,713.8888888888889,0,1,0,1,0,0
8987,12,30,1,0,0,0,0,0,748.9166666666666,0,1,0,1,0,0
5016,5,81,1,0,0,1,1,0,1003.2,0,1,0,0,0,1
8093,10,81,1,0,0,1,1,0,809.3,0,1,0,0,0,1
8711,13,81,1,0,0,1,1,0,670.0769230769231,0,1,0,0,0,1
6711,12,28,0,0,0,0,1,0,559.25,0,1,0,1,0,0
8568,17,28,0,0,0,0,1,0,504.0,0,1,0,1,0,0
3918,12,28,0,0,0,0,1,0,326.5,0,1,0,1,0,0
6207,12,28,0,0,0,0,1,0,517.25,0,1,0,1,0,0
5250,18,28,0,0,0,0,1,0,291.6666666666667,0,1,0,1,0,0
7979,12,28,0,0,0,0,1,0,664.9166666666666,0,1,0,1,0,0
4067,6,28,0,0,0,0,1,0,677.8333333333334,0,1,0,1,0,0
4969,12,28,0,0,0,0,1,0,414.0833333333333,0,1,0,1,0,0
5813,13,28,0,0,0,0,1,0,447.15384615384613,0,1,0,1,0,0
5040,11,28,0,0,0,0,1,0,458.1818181818182,0,1,0,1,0,0
4962,17,28,0,0,0,0,1,0,291.88235294117646,0,1,0,1,0,0
4887,12,61,0,1,0,0,0,1,407.25,0,1,0,0,1,0
4887,18,61,0,1,0,0,0,1,271.5,0,1,0,0,1,0
5402,13,61,0,1,0,0,0,1,415.53846153846155,0,1,0,0,1,0
7444,17,61,0,1,0,0,0,1,437.88235294117646,0,1,0,0,1,0
4821,12,61,0,1,0,0,0,1,401.75,0,1,0,0,1,0
2495,12,61,0,1,0,0,0,1,207.91666666666666,0,1,0,0,1,0
4348,8,61,0,1,0,0,0,1,543.5,0,1,0,0,1,0
5762,13,61,0,1,0,0,0,1,443.2307692307692,0,1,0,0,1,0
2497,11,61,0,1,0,0,0,1,227.0,0,1,0,0,1,0
4333,13,61,0,1,0,0,0,1,333.3076923076923,0,1,0,0,1,0
3412,8,61,0,1,0,0,0,1,426.5,0,1,0,0,1,0
4524,10,25,1,0,0,0,0,0,452.4,0,1,0,1,0,0
2912,17,25,1,0,0,0,0,0,171.2941176470588,0,1,0,1,0,0
2262,4,25,1,0,0,0,0,0,565.5,0,1,0,1,0,0
2809,12,25,1,0,0,0,0,0,234.08333333333334,0,1,0,1,0,0
3056,14,25,1,0,0,0,0,0,218.28571428571428,0,1,0,1,0,0
1980,12,25,1,0,0,0,0,0,165.0,0,1,0,1,0,0
2917,9,25,1,0,0,0,0,0,324.1111111111111,0,1,0,1,0,0
6371,15,25,1,0,0,0,0,0,424.73333333333335,0,1,0,1,0,0
2341,16,25,1,0,0,0,0,0,146.3125,0,1,0,1,0,0
3609,19,25,1,0,0,0,0,0,189.94736842105263,0,1,0,1,0,0
3159,12,25,1,0,0,0,0,0,263.25,0,1,0,1,0,0
5343,13,25,1,0,0,0,0,0,411.0,0,1,0,1,0,0
6940,10,74,0,0,0,0,0,0,694.0,0,1,0,0,0,1
6102,18,74,0,0,0,0,0,0,339.0,0,1,0,0,0,1
8124,10,74,0,0,0,0,0,0,812.4,0,1,0,0,0,1
3897,7,74,0,0,0,0,0,0,556.7142857142857,0,1,0,0,0,1
6395,16,74,0,0,0,0,0,0,399.6875,0,1,0,0,0,1
7360,13,79,1,0,0,1,0,0,566.1538461538462,0,1,0,0,0,1
7687,16,79,1,0,0,1,0,0,480.4375,0,1,0,0,0,1
7188,13,79,1,0,0,1,0,0,552.9230769230769,0,1,0,0,0,1
6132,11,79,1,0,0,1,0,0,557.4545454545455,0,1,0,0,0,1
8106,21,79,1,0,0,1,0,0,386.0,0,1,0,0,0,1
5373,19,79,1,0,0,1,0,0,282.7894736842105,0,1,0,0,0,1
7724,10,79,1,0,0,1,0,0,772.4,0,1,0,0,0,1
6153,14,79,1,0,0,1,0,0,439.5,0,1,0,0,0,1
8000,10,79,1,0,0,1,0,0,800.0,0,1,0,0,0,1
7132,11,79,1,0,0,1,0,0,648.3636363636364,0,1,0,0,0,1
5162,13,79,1,0,0,1,0,0,397.0769230769231,0,1,0,0,0,1
3076,17,58,0,0,0,0,0,0,180.94117647058823,0,1,0,0,1,0
5486,7,58,0,0,0,0,0,0,783.7142857142857,0,1,0,0,1,0
4875,12,58,0,0,0,0,0,0,406.25,0,1,0,0,1,0
5131,6,58,0,0,0,0,0,0,855.1666666666666,0,1,0,0,1,0
