Transaction_Value,SAR,No_Of_Monthly_Transactions,Age,Sex,High_Risk_Country,Vulnerable_Area,Intention_International_Payments,Intention_Cash_Deposits,High_Risk_Transaction,Average_Value_Per_Transaction,Transaction_Cash,Transaction_International,Transaction_Wire,Age_Is_young,Age_Is_lower_middle,Age_Is_upper_middle,Age_Is_old
9613,1,19,81,1,1,0,0,0,1,505.94736842105266,0,0,1,0,0,0,1
11010,0,15,27,1,0,0,0,0,0,734.0,0,0,1,0,1,0,0
11420,1,22,27,1,0,0,0,0,0,519.0909090909091,0,0,1,0,1,0,0
9598,0,19,31,0,0,1,1,0,1,505.1578947368421,0,0,1,0,1,0,0
14510,0,20,57,1,0,1,1,1,1,725.5,0,0,1,0,0,1,0
11184,0,18,57,1,0,1,1,1,1,621.3333333333334,0,0,1,0,0,1,0
9994,0,9,57,1,0,1,1,1,1,1110.4444444444443,0,0,1,0,0,1,0
13086,0,16,57,1,0,1,1,1,1,817.875,0,0,1,0,0,1,0
12594,0,18,57,1,0,1,1,1,1,699.6666666666666,0,0,1,0,0,1,0
18918,0,12,57,1,0,1,1,1,1,1576.5,0,0,1,0,0,1,0
12889,0,11,57,1,0,1,1,1,1,1171.7272727272727,0,0,1,0,0,1,0
12388,0,11,57,1,0,1,1,1,1,1126.1818181818182,0,0,1,0,0,1,0
14771,0,20,57,1,0,1,1,1,1,738.55,0,0,1,0,0,1,0
17443,0,15,57,1,0,1,1,1,1,1162.8666666666666,0,0,1,0,0,1,0
14096,0,16,57,1,0,1,1,1,1,881.0,0,0,1,0,0,1,0
9425,0,16,70,1,0,0,0,0,0,589.0625,0,0,1,0,0,0,1
9668,1,17,18,1,0,0,0,0,0,568.7058823529412,0,0,1,1,0,0,0
9769,1,16,18,1,0,0,0,0,0,610.5625,0,0,1,1,0,0,0
14841,1,13,18,1,0,0,0,0,0,1141.6153846153845,0,0,1,1,0,0,0
10848,0,14,18,1,0,0,0,0,0,774.8571428571429,0,0,1,1,0,0,0
9001,1,5,18,1,0,0,0,0,0,1800.2,0,0,1,1,0,0,0
10969,1,17,60,1,0,0,1,0,0,645.2352941176471,0,0,1,0,0,1,0
9524,0,18,31,1,1,0,0,0,1,529.1111111111111,0,0,1,0,1,0,0
9540,0,15,31,1,1,0,0,0,1,636.0,0,0,1,0,1,0,0
11115,1,13,54,1,0,0,0,0,0,855.0,0,0,1,0,0,1,0
9971,0,12,54,1,0,0,0,0,0,830.9166666666666,0,0,1,0,0,1,0
10067,0,15,77,0,0,0,1,0,0,671.1333333333333,0,0,1,0,0,0,1
11346,0,16,27,0,0,0,0,0,0,709.125,0,0,1,0,1,0,0
16837,0,12,27,0,0,0,0,0,0,1403.0833333333333,0,0,1,0,1,0,0
10348,1,6,27,0,0,0,0,0,0,1724.6666666666667,0,0,1,0,1,0,0
11718,0,13,27,0,0,0,0,0,0,901.3846153846154,0,0,1,0,1,0,0
12073,0,12,27,0,0,0,0,0,0,1006.0833333333334,0,0,1,0,1,0,0
12795,1,12,27,0,0,0,0,0,0,1066.25,0,0,1,0,1,0,0
12057,0,14,27,0,0,0,0,0,0,861.2142857142857,0,0,1,0,1,0,0
9446,0,8,55,0,0,0,0,0,0,1180.75,0,0,1,0,0,1,0
14497,0,9,44,1,0,1,1,0,1,1610.7777777777778,0,0,1,0,1,0,0
11394,0,17,44,1,0,1,1,0,1,670.2352941176471,0,0,1,0,1,0,0
13689,0,13,44,1,0,1,1,0,1,1053.0,0,0,1,0,1,0,0
9298,0,10,44,1,0,1,1,0,1,929.8,0,0,1,0,1,0,0
12725,0,5,44,1,0,1,1,0,1,2545.0,0,0,1,0,1,0,0
9976,0,12,44,1,0,1,1,0,1,831.3333333333334,0,0,1,0,1,0,0
11007,0,10,44,1,0,1,1,0,1,1100.7,0,0,1,0,1,0,0
12154,0,17,44,1,0,1,1,0,1,714.9411764705883,0,0,1,0,1,0,0
10779,0,18,80,0,0,0,0,0,0,598.8333333333334,0,0,1,0,0,0,1
18881,1,11,80,0,0,0,0,0,0,1716.4545454545455,0,0,1,0,0,0,1
9926,0,15,80,0,0,0,0,0,0,661.7333333333333,0,0,1,0,0,0,1
10809,0,17,18,1,0,0,0,0,0,635.8235294117648,0,0,1,1,0,0,0
9176,0,15,18,1,0,0,0,0,0,611.7333333333333,0,0,1,1,0,0,0
9302,1,18,18,1,0,0,0,0,0,516.7777777777778,0,0,1,1,0,0,0
10357,1,17,18,1,0,0,0,0,0,609.2352941176471,0,0,1,1,0,0,0
9189,0,11,18,1,0,0,0,0,0,835.3636363636364,0,0,1,1,0,0,0
10056,1,19,18,1,0,0,0,0,0,529.2631578947369,0,0,1,1,0,0,0
12811,0,15,74,1,0,0,1,0,0,854.0666666666667,0,0,1,0,0,0,1
10303,0,9,45,0,0,0,0,0,0,1144.7777777777778,0,0,1,0,0,1,0
9546,0,21,66,1,0,0,0,1,0,454.57142857142856,0,0,1,0,0,0,1
11322,0,16,49,1,1,0,1,1,1,707.625,0,0,1,0,0,1,0
10711,1,18,49,1,1,0,1,1,1,595.0555555555555,0,0,1,0,0,1,0
10074,0,11,49,1,1,0,1,1,1,915.8181818181819,0,0,1,0,0,1,0
11988,0,13,49,1,1,0,1,1,1,922.1538461538462,0,0,1,0,0,1,0
13171,0,19,49,1,1,0,1,1,1,693.2105263157895,0,0,1,0,0,1,0
9395,1,9,29,0,0,0,0,0,0,1043.888888888889,0,0,1,0,1,0,0
9883,0,13,29,0,0,0,0,0,0,760.2307692307693,0,0,1,0,1,0,0
10790,0,12,29,0,0,0,0,0,0,899.1666666666666,0,0,1,0,1,0,0
14223,0,11,29,0,0,0,0,0,0,1293.0,0,0,1,0,1,0,0
10291,0,11,24,0,0,0,0,0,0,935.5454545454545,0,0,1,1,0,0,0
11248,0,18,24,0,0,0,0,0,0,624.8888888888889,0,0,1,1,0,0,0
11871,0,12,24,0,0,0,0,0,0,989.25,0,0,1,1,0,0,0
10332,1,14,24,0,0,0,0,0,0,738.0,0,0,1,1,0,0,0
19696,0,7,24,0,0,0,0,0,0,2813.714285714286,0,0,1,1,0,0,0
9523,0,10,24,0,0,0,0,0,0,952.3,0,0,1,1,0,0,0
11015,0,19,24,0,0,0,0,0,0,579.7368421052631,0,0,1,1,0,0,0
10118,1,11,24,0,0,0,0,0,0,919.8181818181819,0,0,1,1,0,0,0
10394,1,20,24,0,0,0,0,0,0,519.7,0,0,1,1,0,0,0
9120,0,9,43,0,0,0,0,0,0,1013.3333333333334,0,0,1,0,1,0,0
17450,0,8,43,0,0,0,0,0,0,2181.25,0,0,1,0,1,0,0
10417,0,18,43,0,0,0,0,0,0,578.7222222222222,0,0,1,0,1,0,0
13781,1,8,43,0,0,0,0,0,0,1722.625,0,0,1,0,1,0,0
11498,0,9,43,0,0,0,0,0,0,1277.5555555555557,0,0,1,0,1,0,0
9756,0,12,43,0,0,0,0,0,0,813.0,0,0,1,0,1,0,0
11018,0,12,43,0,0,0,0,0,0,918.1666666666666,0,0,1,0,1,0,0
11848,0,20,43,0,0,0,0,0,0,592.4,0,0,1,0,1,0,0
15536,0,17,43,0,0,0,0,0,0,913.8823529411765,0,0,1,0,1,0,0
9295,0,10,43,0,0,0,0,0,0,929.5,0,0,1,0,1,0,0
10734,0,16,54,1,1,0,0,1,1,670.875,0,0,1,0,0,1,0
13525,0,15,54,1,1,0,0,1,1,901.6666666666666,0,0,1,0,0,1,0
15150,0,17,54,1,1,0,0,1,1,891.1764705882352,0,0,1,0,0,1,0
13552,0,13,54,1,1,0,0,1,1,1042.4615384615386,0,0,1,0,0,1,0
9594,0,10,54,1,1,0,0,1,1,959.4,0,0,1,0,0,1,0
15888,0,17,54,1,1,0,0,1,1,934.5882352941177,0,0,1,0,0,1,0
11602,1,18,54,1,0,0,0,0,0,644.5555555555555,0,0,1,0,0,1,0
10758,0,21,54,1,0,0,0,0,0,512.2857142857143,0,0,1,0,0,1,0
14208,1,15,54,1,0,0,0,0,0,947.2,0,0,1,0,0,1,0
11114,0,15,54,1,0,0,0,0,0,740.9333333333333,0,0,1,0,0,1,0
13177,0,12,54,1,0,0,0,0,0,1098.0833333333333,0,0,1,0,0,1,0
11825,0,13,54,1,0,0,0,0,0,909.6153846153846,0,0,1,0,0,1,0
13270,0,11,54,1,0,0,0,0,0,1206.3636363636363,0,0,1,0,0,1,0
15424,0,10,54,1,0,0,0,0,0,1542.4,0,0,1,0,0,1,0
16326,0,14,54,1,0,0,0,0,0,1166.142857142857,0,0,1,0,0,1,0
10537,0,14,73,0,0,0,1,0,0,752.6428571428571,0,0,1,0,0,0,1
9108,0,17,73,0,0,0,1,0,0,535.7647058823529,0,0,1,0,0,0,1
10655,0,15,73,0,0,0,1,0,0,710.3333333333334,0,0,1,0,0,0,1
12205,0,8,73,0,0,0,1,0,0,1525.625,0,0,1,0,0,0,1
11409,1,13,74,0,1,0,1,1,1,877.6153846153846,0,0,1,0,0,0,1
9849,1,15,74,0,1,0,1,1,1,656.6,0,0,1,0,0,0,1
13805,0,15,83,0,0,0,0,1,0,920.3333333333334,0,0,1,0,0,0,1
11187,0,9,83,0,0,0,0,1,0,1243.0,0,0,1,0,0,0,1
9315,1,14,83,0,0,0,0,1,0,665.3571428571429,0,0,1,0,0,0,1
10901,1,14,83,0,0,0,0,1,0,778.6428571428571,0,0,1,0,0,0,1
10548,0,17,83,0,0,0,0,1,0,620.4705882352941,0,0,1,0,0,0,1
11626,0,18,65,1,0,0,1,0,0,645.8888888888889,0,0,1,0,0,0,1
12792,1,11,65,1,0,0,1,0,0,1162.909090909091,0,0,1,0,0,0,1
13731,0,13,65,1,0,0,1,0,0,1056.2307692307693,0,0,1,0,0,0,1
10844,0,21,65,1,0,0,1,0,0,516.3809523809524,0,0,1,0,0,0,1
14554,0,29,65,1,0,0,1,0,0,501.86206896551727,0,0,1,0,0,0,1
10679,0,12,65,1,0,0,1,0,0,889.9166666666666,0,0,1,0,0,0,1
13474,0,16,65,1,0,0,1,0,0,842.125,0,0,1,0,0,0,1
15294,0,7,65,1,0,0,1,0,0,2184.8571428571427,0,0,1,0,0,0,1
17254,0,10,65,1,0,0,1,0,0,1725.4,0,0,1,0,0,0,1
10564,1,14,65,1,0,0,1,0,0,754.5714285714286,0,0,1,0,0,0,1
12070,1,13,83,0,1,0,0,1,1,928.4615384615385,0,0,1,0,0,0,1
15089,0,9,83,0,1,0,0,1,1,1676.5555555555557,0,0,1,0,0,0,1
14792,0,17,83,0,1,0,0,1,1,870.1176470588235,0,0,1,0,0,0,1
10087,0,17,83,0,1,0,0,1,1,593.3529411764706,0,0,1,0,0,0,1
13540,0,11,83,0,1,0,0,1,1,1230.909090909091,0,0,1,0,0,0,1
11060,0,11,83,0,1,0,0,1,1,1005.4545454545455,0,0,1,0,0,0,1
9639,0,14,83,0,1,0,0,1,1,688.5,0,0,1,0,0,0,1
10766,1,11,83,0,1,0,0,1,1,978.7272727272727,0,0,1,0,0,0,1
10617,1,8,83,0,1,0,0,1,1,1327.125,0,0,1,0,0,0,1
10378,1,10,83,0,1,0,0,1,1,1037.8,0,0,1,0,0,0,1
10836,0,19,83,0,1,0,0,1,1,570.3157894736842,0,0,1,0,0,0,1
9250,0,11,52,1,0,0,1,0,0,840.9090909090909,0,0,1,0,0,1,0
11237,1,7,52,1,0,0,1,0,0,1605.2857142857142,0,0,1,0,0,1,0
10295,0,13,52,1,0,0,1,0,0,791.9230769230769,0,0,1,0,0,1,0
11340,1,9,52,1,0,0,1,0,0,1260.0,0,0,1,0,0,1,0
17111,0,10,52,1,0,0,1,0,0,1711.1,0,0,1,0,0,1,0
10043,0,14,52,1,0,0,1,0,0,717.3571428571429,0,0,1,0,0,1,0
10287,0,15,52,1,0,0,1,0,0,685.8,0,0,1,0,0,1,0
14320,0,12,63,0,1,0,1,0,1,1193.3333333333333,0,0,1,0,0,1,0
9652,0,8,63,0,1,0,1,0,1,1206.5,0,0,1,0,0,1,0
11664,0,11,63,0,1,0,1,0,1,1060.3636363636363,0,0,1,0,0,1,0
12994,0,13,63,0,1,0,1,0,1,999.5384615384615,0,0,1,0,0,1,0
9167,0,8,63,0,1,0,1,0,1,1145.875,0,0,1,0,0,1,0
12978,0,15,63,0,1,0,1,0,1,865.2,0,0,1,0,0,1,0
12275,0,16,63,0,1,0,1,0,1,767.1875,0,0,1,0,0,1,0
16359,0,12,63,0,1,0,1,0,1,1363.25,0,0,1,0,0,1,0
9839,1,14,63,0,1,0,1,0,1,702.7857142857143,0,0,1,0,0,1,0
13586,0,16,63,0,1,0,1,0,1,849.125,0,0,1,0,0,1,0
13009,0,9,31,0,1,0,0,0,1,1445.4444444444443,0,0,1,0,1,0,0
9830,0,13,31,0,1,0,0,0,1,756.1538461538462,0,0,1,0,1,0,0
11809,0,11,31,0,1,0,0,0,1,1073.5454545454545,0,0,1,0,1,0,0
10051,0,16,31,0,1,0,0,0,1,628.1875,0,0,1,0,1,0,0
9547,0,8,31,0,1,0,0,0,1,1193.375,0,0,1,0,1,0,0
9128,0,16,31,0,1,0,0,0,1,570.5,0,0,1,0,1,0,0
9239,1,8,81,1,1,0,1,0,1,1154.875,0,0,1,0,0,0,1
11113,0,12,37,1,0,0,1,0,0,926.0833333333334,0,0,1,0,1,0,0
11554,0,12,37,1,0,0,1,0,0,962.8333333333334,0,0,1,0,1,0,0
16150,0,19,37,1,0,0,1,0,0,850.0,0,0,1,0,1,0,0
9824,0,18,60,0,1,0,0,0,1,545.7777777777778,0,0,1,0,0,1,0
11853,0,12,60,0,1,0,0,0,1,987.75,0,0,1,0,0,1,0
10393,0,14,60,0,1,0,0,0,1,742.3571428571429,0,0,1,0,0,1,0
12497,0,8,60,0,1,0,0,0,1,1562.125,0,0,1,0,0,1,0
10468,0,11,69,1,0,0,0,0,0,951.6363636363636,0,0,1,0,0,0,1
10078,0,15,69,1,0,0,0,0,0,671.8666666666667,0,0,1,0,0,0,1
12656,0,22,69,1,0,0,0,0,0,575.2727272727273,0,0,1,0,0,0,1
10425,0,14,69,1,0,0,0,0,0,744.6428571428571,0,0,1,0,0,0,1
13562,0,16,27,1,0,0,1,0,0,847.625,0,0,1,0,1,0,0
11346,0,16,27,1,0,0,1,0,0,709.125,0,0,1,0,1,0,0
9824,0,8,27,1,0,0,1,0,0,1228.0,0,0,1,0,1,0,0
9366,0,14,27,1,0,0,1,0,0,669.0,0,0,1,0,1,0,0
9302,0,17,65,1,0,0,1,0,0,547.1764705882352,0,0,1,0,0,0,1
9055,0,13,73,1,0,1,1,1,1,696.5384615384615,0,0,1,0,0,0,1
11254,0,22,57,1,0,0,0,0,0,511.54545454545456,0,0,1,0,0,1,0
13833,0,14,26,1,0,1,1,0,1,988.0714285714286,0,0,1,0,1,0,0
9736,0,12,26,1,0,1,1,0,1,811.3333333333334,0,0,1,0,1,0,0
10225,0,7,83,1,0,0,0,1,0,1460.7142857142858,0,0,1,0,0,0,1
10031,1,16,83,1,0,0,0,1,0,626.9375,0,0,1,0,0,0,1
9526,1,21,83,1,0,0,0,1,0,453.6190476190476,0,0,1,0,0,0,1
9914,0,10,83,1,0,0,0,1,0,991.4,0,0,1,0,0,0,1
13225,0,13,56,1,0,0,1,0,0,1017.3076923076923,0,0,1,0,0,1,0
13479,0,13,56,1,0,0,1,0,0,1036.8461538461538,0,0,1,0,0,1,0
9906,1,14,56,1,0,0,1,0,0,707.5714285714286,0,0,1,0,0,1,0
14784,1,19,56,1,0,0,1,0,0,778.1052631578947,0,0,1,0,0,1,0
9182,0,16,56,1,0,0,1,0,0,573.875,0,0,1,0,0,1,0
11714,0,16,56,1,0,0,1,0,0,732.125,0,0,1,0,0,1,0
15328,0,12,81,0,0,0,1,0,0,1277.3333333333333,0,0,1,0,0,0,1
10767,1,12,81,0,0,0,1,0,0,897.25,0,0,1,0,0,0,1
10861,1,14,78,0,0,0,0,0,0,775.7857142857143,0,0,1,0,0,0,1
10875,0,17,78,0,0,0,0,0,0,639.7058823529412,0,0,1,0,0,0,1
12779,0,14,43,0,0,0,0,0,0,912.7857142857143,0,0,1,0,1,0,0
9357,0,16,83,1,0,0,0,0,0,584.8125,0,0,1,0,0,0,1
11093,1,10,83,1,0,0,0,0,0,1109.3,0,0,1,0,0,0,1
9631,0,17,31,1,0,0,1,0,0,566.5294117647059,0,0,1,0,1,0,0
9753,0,10,31,1,0,0,1,0,0,975.3,0,0,1,0,1,0,0
9774,0,8,31,1,0,0,1,0,0,1221.75,0,0,1,0,1,0,0
12057,0,17,31,1,0,0,1,0,0,709.2352941176471,0,0,1,0,1,0,0
10817,1,15,50,1,0,0,0,0,0,721.1333333333333,0,0,1,0,0,1,0
10259,0,11,50,1,0,0,0,0,0,932.6363636363636,0,0,1,0,0,1,0
14909,0,19,50,1,0,0,0,0,0,784.6842105263158,0,0,1,0,0,1,0
13371,0,9,50,1,0,0,0,0,0,1485.6666666666667,0,0,1,0,0,1,0
10883,0,14,50,1,0,0,0,0,0,777.3571428571429,0,0,1,0,0,1,0
11893,1,11,77,1,0,0,0,0,0,1081.1818181818182,0,0,1,0,0,0,1
10946,1,15,77,1,0,0,0,0,0,729.7333333333333,0,0,1,0,0,0,1
9841,0,12,42,1,0,0,0,0,0,820.0833333333334,0,0,1,0,1,0,0
10086,0,6,42,1,0,0,0,0,0,1681.0,0,0,1,0,1,0,0
10053,0,13,42,1,0,0,0,0,0,773.3076923076923,0,0,1,0,1,0,0
17733,0,12,42,1,0,0,0,0,0,1477.75,0,0,1,0,1,0,0
14362,0,10,58,0,0,0,0,0,0,1436.2,0,0,1,0,0,1,0
11771,0,15,58,0,0,0,0,0,0,784.7333333333333,0,0,1,0,0,1,0
14089,0,17,58,0,0,0,0,0,0,828.7647058823529,0,0,1,0,0,1,0
9524,0,14,58,0,0,0,0,0,0,680.2857142857143,0,0,1,0,0,1,0
15434,0,18,58,0,0,0,0,0,0,857.4444444444445,0,0,1,0,0,1,0
9886,1,8,58,0,0,0,0,0,0,1235.75,0,0,1,0,0,1,0
11762,1,14,58,0,0,0,0,0,0,840.1428571428571,0,0,1,0,0,1,0
15597,0,13,58,0,0,0,0,0,0,1199.7692307692307,0,0,1,0,0,1,0
9485,0,12,29,0,0,0,0,1,0,790.4166666666666,0,0,1,0,1,0,0
10243,0,20,29,0,0,0,0,1,0,512.15,0,0,1,0,1,0,0
13317,0,12,29,0,0,0,0,1,0,1109.75,0,0,1,0,1,0,0
11211,1,14,47,0,0,1,0,0,1,800.7857142857143,0,0,1,0,0,1,0
9679,0,13,47,0,0,1,0,0,1,744.5384615384615,0,0,1,0,0,1,0
14423,1,11,47,0,0,1,0,0,1,1311.1818181818182,0,0,1,0,0,1,0
9189,0,15,47,0,0,1,0,0,1,612.6,0,0,1,0,0,1,0
13706,0,17,47,0,0,1,0,0,1,806.2352941176471,0,0,1,0,0,1,0
13718,1,6,47,0,0,1,0,0,1,2286.3333333333335,0,0,1,0,0,1,0
11401,0,15,55,0,1,0,0,0,1,760.0666666666667,0,0,1,0,0,1,0
12217,0,18,55,0,1,0,0,0,1,678.7222222222222,0,0,1,0,0,1,0
12140,1,10,55,0,1,0,0,0,1,1214.0,0,0,1,0,0,1,0
10730,0,15,55,0,1,0,0,0,1,715.3333333333334,0,0,1,0,0,1,0
14680,0,14,55,0,1,0,0,0,1,1048.5714285714287,0,0,1,0,0,1,0
11832,0,14,55,0,1,0,0,0,1,845.1428571428571,0,0,1,0,0,1,0
10364,0,18,60,1,0,0,1,0,0,575.7777777777778,0,0,1,0,0,1,0
11883,0,16,60,1,0,0,1,0,0,742.6875,0,0,1,0,0,1,0
9421,0,5,60,1,0,0,1,0,0,1884.2,0,0,1,0,0,1,0
9294,0,12,60,1,0,0,1,0,0,774.5,0,0,1,0,0,1,0
10922,0,11,60,1,0,0,1,0,0,992.9090909090909,0,0,1,0,0,1,0
10103,0,11,60,1,0,0,1,0,0,918.4545454545455,0,0,1,0,0,1,0
9684,0,14,53,0,0,0,0,0,0,691.7142857142857,0,0,1,0,0,1,0
9385,0,16,53,0,0,0,0,0,0,586.5625,0,0,1,0,0,1,0
11085,0,18,53,0,0,0,0,0,0,615.8333333333334,0,0,1,0,0,1,0
10025,0,9,53,0,0,0,0,0,0,1113.888888888889,0,0,1,0,0,1,0
10452,0,14,53,0,0,0,0,0,0,746.5714285714286,0,0,1,0,0,1,0
13068,1,11,53,0,0,0,0,0,0,1188.0,0,0,1,0,0,1,0
14767,0,9,53,0,0,0,0,0,0,1640.7777777777778,0,0,1,0,0,1,0
10537,0,9,53,0,0,0,0,0,0,1170.7777777777778,0,0,1,0,0,1,0
18075,0,20,53,0,0,0,0,0,0,903.75,0,0,1,0,0,1,0
9150,0,12,53,0,0,0,0,0,0,762.5,0,0,1,0,0,1,0
16029,1,24,22,0,0,0,1,0,0,667.875,0,0,1,1,0,0,0
10912,0,14,22,0,0,0,1,0,0,779.4285714285714,0,0,1,1,0,0,0
15282,0,18,22,0,0,0,1,0,0,849.0,0,0,1,1,0,0,0
10659,0,14,22,0,0,0,1,0,0,761.3571428571429,0,0,1,1,0,0,0
9994,0,8,22,0,0,0,1,0,0,1249.25,0,0,1,1,0,0,0
9156,0,14,22,0,0,0,1,0,0,654.0,0,0,1,1,0,0,0
9755,0,10,22,0,0,0,1,0,0,975.5,0,0,1,1,0,0,0
11885,0,14,22,0,0,0,1,0,0,848.9285714285714,0,0,1,1,0,0,0
13375,0,13,22,0,0,0,1,0,0,1028.8461538461538,0,0,1,1,0,0,0
10187,0,9,27,0,0,0,0,0,0,1131.888888888889,0,0,1,0,1,0,0
9905,1,17,27,0,0,0,0,0,0,582.6470588235294,0,0,1,0,1,0,0
9451,1,14,27,0,0,0,0,0,0,675.0714285714286,1,0,0,0,1,0,0
10100,0,19,27,0,0,0,0,0,0,531.578947368421,0,0,1,0,1,0,0
10682,1,20,27,0,0,0,0,0,0,534.1,0,0,1,0,1,0,0
9409,0,16,44,1,0,0,0,0,0,588.0625,0,0,1,0,1,0,0
14792,0,11,44,1,0,0,0,0,0,1344.7272727272727,0,0,1,0,1,0,0
10312,0,8,44,1,0,0,0,0,0,1289.0,0,0,1,0,1,0,0
12101,0,14,44,1,0,0,0,0,0,864.3571428571429,0,0,1,0,1,0,0
10649,0,13,44,1,0,0,0,0,0,819.1538461538462,0,0,1,0,1,0,0
12430,0,8,44,1,0,0,0,0,0,1553.75,0,0,1,0,1,0,0
12506,0,12,44,1,0,0,0,0,0,1042.1666666666667,0,0,1,0,1,0,0
10252,0,16,43,1,0,0,1,0,0,640.75,0,0,1,0,1,0,0
9513,0,12,43,1,0,0,1,0,0,792.75,0,0,1,0,1,0,0
11111,0,11,43,1,0,0,1,0,0,1010.0909090909091,0,0,1,0,1,0,0
10578,0,11,41,1,0,0,0,1,0,961.6363636363636,0,0,1,0,1,0,0
12320,0,11,76,0,0,0,0,0,0,1120.0,0,1,0,0,0,0,1
14063,0,13,76,0,0,0,0,0,0,1081.7692307692307,0,0,1,0,0,0,1
12466,0,8,74,0,1,0,0,0,1,1558.25,0,0,1,0,0,0,1
11992,0,11,74,0,1,0,0,0,1,1090.1818181818182,0,0,1,0,0,0,1
9543,0,16,74,0,1,0,0,0,1,596.4375,0,0,1,0,0,0,1
9706,0,18,74,0,1,0,0,0,1,539.2222222222222,0,0,1,0,0,0,1
9942,0,13,48,0,0,0,0,0,0,764.7692307692307,0,0,1,0,0,1,0
10300,0,12,48,0,0,0,0,0,0,858.3333333333334,0,0,1,0,0,1,0
10812,0,12,48,0,0,0,0,0,0,901.0,0,0,1,0,0,1,0
11134,0,18,48,0,0,0,0,0,0,618.5555555555555,0,0,1,0,0,1,0
13540,0,15,48,0,0,0,0,0,0,902.6666666666666,0,0,1,0,0,1,0
9368,0,21,48,0,0,0,0,0,0,446.0952380952381,0,0,1,0,0,1,0
12409,1,15,65,0,0,0,1,0,0,827.2666666666667,0,0,1,0,0,0,1
9194,0,21,65,0,0,0,1,0,0,437.8095238095238,0,0,1,0,0,0,1
9663,0,16,19,0,0,0,0,0,0,603.9375,0,0,1,1,0,0,0
9610,0,11,62,1,1,0,1,0,1,873.6363636363636,0,0,1,0,0,1,0
12205,0,16,70,0,0,1,0,0,1,762.8125,0,0,1,0,0,0,1
10939,0,15,70,0,0,1,0,0,1,729.2666666666667,0,0,1,0,0,0,1
12343,1,19,70,0,0,1,0,0,1,649.6315789473684,0,0,1,0,0,0,1
9053,0,13,70,0,0,1,0,0,1,696.3846153846154,0,0,1,0,0,0,1
10319,0,12,70,0,0,1,0,0,1,859.9166666666666,0,0,1,0,0,0,1
9867,1,6,70,0,0,1,0,0,1,1644.5,0,0,1,0,0,0,1
13091,1,25,70,0,0,1,0,0,1,523.64,0,0,1,0,0,0,1
9428,0,21,65,0,1,0,0,0,1,448.95238095238096,0,0,1,0,0,0,1
10237,1,17,78,1,0,0,0,0,0,602.1764705882352,0,0,1,0,0,0,1
13202,0,6,78,1,0,0,0,0,0,2200.3333333333335,0,0,1,0,0,0,1
10600,1,8,23,1,0,0,0,0,0,1325.0,0,0,1,1,0,0,0
12980,1,11,23,1,0,0,0,0,0,1180.0,0,0,1,1,0,0,0
9038,0,8,23,1,0,0,0,0,0,1129.75,0,0,1,1,0,0,0
10374,0,9,23,1,0,0,0,0,0,1152.6666666666667,0,0,1,1,0,0,0
11741,1,14,23,1,0,0,0,0,0,838.6428571428571,0,0,1,1,0,0,0
9124,1,13,23,1,0,0,0,0,0,701.8461538461538,0,0,1,1,0,0,0
9040,0,12,41,1,0,0,0,0,0,753.3333333333334,0,0,1,0,1,0,0
11819,1,12,76,1,1,1,0,0,1,984.9166666666666,0,0,1,0,0,0,1
9007,0,9,76,1,1,1,0,0,1,1000.7777777777778,0,0,1,0,0,0,1
12172,1,10,76,1,1,1,0,0,1,1217.2,0,0,1,0,0,0,1
18314,0,3,76,1,1,1,0,0,1,6104.666666666667,0,0,1,0,0,0,1
9243,0,15,76,1,1,1,0,0,1,616.2,0,0,1,0,0,0,1
10614,1,17,76,1,1,1,0,0,1,624.3529411764706,0,0,1,0,0,0,1
9870,0,17,76,1,1,1,0,0,1,580.5882352941177,0,0,1,0,0,0,1
12142,0,18,76,1,1,1,0,0,1,674.5555555555555,0,0,1,0,0,0,1
10696,0,18,76,1,1,1,0,0,1,594.2222222222222,0,0,1,0,0,0,1
11872,0,22,36,1,1,0,1,0,1,539.6363636363636,0,0,1,0,1,0,0
9654,0,21,36,1,1,0,1,0,1,459.7142857142857,0,0,1,0,1,0,0
9853,0,19,36,1,1,0,1,0,1,518.578947368421,0,0,1,0,1,0,0
9765,0,10,36,1,1,0,1,0,1,976.5,0,0,1,0,1,0,0
11294,0,8,68,1,0,0,1,0,0,1411.75,0,0,1,0,0,0,1
13718,0,16,68,1,0,0,1,0,0,857.375,0,0,1,0,0,0,1
10780,0,14,68,1,0,0,1,0,0,770.0,0,0,1,0,0,0,1
13422,0,12,68,1,0,0,1,0,0,1118.5,0,0,1,0,0,0,1
9935,0,10,68,1,0,0,1,0,0,993.5,0,0,1,0,0,0,1
11164,0,18,68,1,0,0,1,0,0,620.2222222222222,0,0,1,0,0,0,1
9827,1,11,68,1,0,0,1,0,0,893.3636363636364,0,0,1,0,0,0,1
15972,1,11,68,1,0,0,1,0,0,1452.0,0,0,1,0,0,0,1
9204,0,12,24,0,0,0,0,0,0,767.0,0,0,1,1,0,0,0
9315,0,11,24,0,0,0,0,0,0,846.8181818181819,0,0,1,1,0,0,0
11029,0,18,24,0,0,0,0,0,0,612.7222222222222,0,0,1,1,0,0,0
11980,1,13,24,0,0,0,0,0,0,921.5384615384615,0,0,1,1,0,0,0
11752,1,14,30,0,1,0,0,0,1,839.4285714285714,0,0,1,0,1,0,0
11222,1,19,84,0,1,0,0,0,1,590.6315789473684,0,0,1,0,0,0,1
