Customer_ID,Customer_ID_Counterparty,Transaction_Value,Transaction_Type,Month
130,,-1009,Wire,Jul
707,,-188,Wire,Jul
693,,-1409,Wire,Jul
399,,28,Wire,Jul
472,,13,Wire,Jul
457,,32,Wire,Jul
8,,-993,Wire,Jul
231,,-252,Wire,Jul
739,852,-15,Wire,Jul
988,240,-11,Wire,Jul
579,,-343,Wire,Jul
734,,-124,Wire,Jul
818,,14,Wire,Jul
10,,-784,Wire,Jul
682,,17,Wire,Jul
730,,-821,Wire,Jul
518,848,14,Wire,Jul
539,,23,Wire,Jul
115,336,8,Wire,Jul
874,759,-6,Wire,Jul
344,,-629,Wire,Jul
148,,-1493,Wire,Jul
804,,-493,Wire,Jul
829,,3973,Salary,Jul
677,,8,Wire,Jul
912,,-68,Wire,Jul
592,,14,Wire,Jul
547,,-324,Wire,Jul
792,,-6,Wire,Jul
735,,55,Wire,Jul
379,,-25,Wire,Jul
417,,-1318,Wire,Jul
865,,-17,Wire,Jul
262,,40,Wire,Jul
63,,-67,Wire,Jul
992,,12,Wire,Jul
461,,-307,Wire,Jul
392,751,39,Wire,Jul
469,,6,Wire,Jul
118,,7857,Salary,Jul
160,,-623,Wire,Jul
347,,5468,Salary,Jul
368,295,-17,Wire,Jul
371,,-612,Wire,Jul
765,,4,Wire,Jul
636,711,-6,Wire,Jul
387,,8,Wire,Jul
57,,-619,Wire,Jul
468,,-644,Wire,Jul
378,,-186,Wire,Jul
66,,-93,Wire,Jul
569,,-218,Wire,Jul
351,,14,Wire,Jul
583,,-990,Cash,Jul
284,,11,Wire,Jul
411,,-177,Wire,Jul
605,,230,Cash,Jul
666,,-141,Wire,Jul
924,,10,Wire,Jul
368,,6861,Salary,Jul
237,,24,Wire,Jul
541,,-550,Wire,Jul
659,,-3415,Wire,Jul
531,,-350,Wire,Jul
336,,-45,Wire,Jul
285,,-638,Wire,Jul
29,,-20,Wire,Jul
855,355,-3,Wire,Jul
819,,-196,Wire,Jul
522,,-139,Wire,Jul
753,,-310,Cash,Jul
588,,-841,Wire,Jul
226,885,6,Wire,Jul
744,,58,Wire,Jul
912,,23,Wire,Jul
429,,6717,Salary,Jul
795,,-140,Wire,Jul
129,,74,Wire,Jul
495,,-832,Wire,Jul
866,,-1230,Cash,Jul
487,,132,Wire,Jul
29,,-338,Wire,Jul
898,486,-17,Wire,Jul
289,,1,Wire,Jul
382,,-315,Wire,Jul
290,,1294,Salary,Jul
626,,-201,Wire,Jul
498,,-1658,Wire,Jul
429,,-372,Wire,Jul
407,,22,Wire,Jul
968,909,2,Wire,Jul
211,,-2486,Wire,Jul
898,,-507,Wire,Jul
794,,-1642,Wire,Jul
831,,-1357,Wire,Jul
587,,-592,Wire,Jul
556,,-1864,Wire,Jul
363,,7,Wire,Jul
780,,43,Wire,Jul
906,,-770,Wire,Jul
203,,-542,Wire,Jul
581,,-2884,Wire,Jul
692,,-1546,Wire,Jul
797,,-1117,Wire,Jul
748,,-606,Wire,Jul
645,29,14,Wire,Jul
260,,12,Wire,Jul
191,,-1923,Wire,Jul
411,,-20,Wire,Jul
265,,-316,Wire,Jul
398,,-333,Wire,Jul
76,,-829,Wire,Jul
785,,15,Wire,Jul
402,785,18,Wire,Jul
734,,-6,Wire,Jul
831,845,-55,Wire,Jul
816,,65,Wire,Jul
234,,-127,Wire,Jul
675,,-1135,Wire,Jul
76,,9,Wire,Jul
343,,14,Wire,Jul
221,,0,Wire,Jul
36,,-590,Wire,Jul
22,,-289,Wire,Jul
120,,-554,Wire,Jul
213,,7233,Salary,Jul
533,,-702,Wire,Jul
710,,-415,Wire,Jul
514,252,13,Wire,Jul
196,,-406,Wire,Jul
433,,-900,Cash,Jul
747,,-39,Wire,Jul
609,,-972,Wire,Jul
304,,-1272,Wire,Jul
722,,-355,Wire,Jul
142,,-363,Wire,Jul
422,,-407,Wire,Jul
949,,-2109,Wire,Jul
52,,-1835,Wire,Jul
63,,-223,Wire,Jul
66,,-2466,Wire,Jul
902,,-1842,Wire,Jul
562,,-1002,Wire,Jul
112,739,20,Wire,Jul
716,,-584,Wire,Jul
260,,-1045,Wire,Jul
566,,-11,Wire,Jul
222,99,17,Wire,Jul
305,,-398,Wire,Jul
927,,55,Wire,Jul
368,,-598,Wire,Jul
850,,-4974,Wire,Jul
620,,-677,Wire,Jul
580,,-415,Wire,Jul
286,,-138,Wire,Jul
334,,-1245,Wire,Jul
781,,-201,Wire,Jul
164,,14,Wire,Jul
994,,4472,Salary,Jul
493,,40,Wire,Jul
838,,-990,Wire,Jul
974,,-137,Wire,Jul
573,,-223,Wire,Jul
909,,53,Wire,Jul
442,,-404,Wire,Jul
514,226,-6,Wire,Jul
575,,-1255,Wire,Jul
976,,-710,Wire,Jul
103,,-2991,Wire,Jul
676,,-1875,Wire,Jul
908,,-1201,Wire,Jul
43,,2,Wire,Jul
108,,7605,Salary,Jul
612,,-530,Wire,Jul
186,,70,Wire,Jul
142,,-324,Wire,Jul
9,,-1378,Wire,Jul
287,,1320,Salary,Jul
424,,-2200,Wire,Jul
305,,-1952,Wire,Jul
870,,17,Wire,Jul
786,,21,Wire,Jul
664,,-202,Wire,Jul
154,,1809,Salary,Jul
228,,-1582,Wire,Jul
332,,36,Wire,Jul
27,,-150,Wire,Jul
506,,-35,Wire,Jul
893,,-441,Wire,Jul
215,,-405,Wire,Jul
644,,-92,Wire,Jul
821,,-42,Wire,Jul
588,,5,Wire,Jul
784,450,-25,Wire,Jul
678,,9431,Salary,Jul
43,,-1195,Wire,Jul
984,,-559,Wire,Jul
193,,-1022,Wire,Jul
195,,18,Wire,Jul
930,,-258,Wire,Jul
928,,-478,Wire,Jul
431,,-1097,Wire,Jul
788,,12,Wire,Jul
91,,-161,Wire,Jul
825,,1350,International,Jul
389,,-853,Wire,Jul
666,,-25,Wire,Jul
881,,-229,Wire,Jul
617,,-419,Wire,Jul
652,,-438,Wire,Jul
901,886,14,Wire,Jul
443,,-1782,Wire,Jul
166,,-1046,Wire,Jul
85,,-686,Wire,Jul
940,,-356,Wire,Jul
98,,-11,Wire,Jul
827,,-953,Wire,Jul
734,,-64,Wire,Jul
408,,-320,Wire,Jul
666,,-266,Wire,Jul
256,,-515,Wire,Jul
560,,-849,Wire,Jul
806,,-262,Wire,Jul
649,,6225,Salary,Jul
895,,19,Wire,Jul
163,,-1479,Wire,Jul
774,,12,Wire,Jul
829,,30,Wire,Jul
483,,8699,Salary,Jul
438,,-345,Wire,Jul
717,,-360,Wire,Jul
269,,-418,Wire,Jul
507,,-337,Wire,Jul
88,813,-14,Wire,Jul
378,,-3,Wire,Jul
842,,8943,Salary,Jul
593,,88,Wire,Jul
488,,-5,Wire,Jul
267,864,-16,Wire,Jul
623,,-2219,Wire,Jul
733,,999,International,Jul
492,50,-1,Wire,Jul
776,,-286,Wire,Jul
198,,-1599,Wire,Jul
712,,-159,Wire,Jul
996,,4107,Salary,Jul
590,,-546,Wire,Jul
872,,-191,Wire,Jul
363,,-203,Wire,Jul
506,,12,Wire,Jul
785,381,-5,Wire,Jul
682,,5,Wire,Jul
655,,-444,Wire,Jul
109,803,3,Wire,Jul
650,,-818,Wire,Jul
948,448,20,Wire,Jul
706,,-59,Wire,Jul
312,,34,Wire,Jul
516,,119,Wire,Jul
446,,-755,Wire,Jul
307,,-960,Wire,Jul
836,,-1315,Wire,Jul
626,,-996,Wire,Jul
796,26,16,Wire,Jul
598,,-245,Wire,Jul
992,,-196,Wire,Jul
704,,999,International,Jul
783,,-566,Wire,Jul
851,,-37,Wire,Jul
473,,1626,Salary,Jul
661,568,18,Wire,Jul
190,,-2532,Wire,Jul
951,,73,Wire,Jul
54,,-76,Wire,Jul
244,,7171,Salary,Jul
614,,-85,Wire,Jul
203,,-1000,Wire,Jul
67,,-4253,Wire,Jul
988,,-26,Wire,Jul
311,,-225,Wire,Jul
753,,-14,Wire,Jul
300,,6354,Salary,Jul
882,177,5,Wire,Jul
838,,7,Wire,Jul
664,,-343,Wire,Jul
801,,-2341,Wire,Jul
378,,-65,Wire,Jul
942,,28,Wire,Jul
500,,-403,Wire,Jul
213,,-731,Wire,Jul
760,,-19,Wire,Jul
682,,15,Wire,Jul
444,805,-15,Wire,Jul
808,,-467,Wire,Jul
41,,-620,Wire,Jul
235,,20,Wire,Jul
308,,4,Wire,Jul
96,,-356,Wire,Jul
715,,1414,Salary,Jul
951,950,7,Wire,Jul
913,,-751,Wire,Jul
264,,-4592,Wire,Jul
65,,3125,Salary,Jul
149,717,-12,Wire,Jul
531,,-464,Wire,Jul
413,,-1146,Wire,Jul
493,416,-9,Wire,Jul
921,,-321,Wire,Jul
663,,14,Wire,Jul
917,,-30,Wire,Jul
635,,-161,Wire,Jul
856,,-368,Wire,Jul
904,,-2130,Wire,Jul
43,,2610,International,Jul
161,,77,Wire,Jul
292,,-510,Wire,Jul
759,,-415,Wire,Jul
542,,55,Wire,Jul
419,,-1035,Wire,Jul
627,,147,Wire,Jul
674,,-210,Wire,Jul
80,,-197,Wire,Jul
366,,50,Wire,Jul
103,,16,Wire,Jul
632,,1523,Salary,Jul
450,,26,Wire,Jul
227,,-240,Wire,Jul
375,,12,Wire,Jul
774,,6,Wire,Jul
665,,-2220,International,Jul
439,,-466,Wire,Jul
456,,3690,Salary,Jul
537,,6,Wire,Jul
6,,-144,Wire,Jul
481,,-1224,Wire,Jul
154,,-24,Wire,Jul
17,,-37,Wire,Jul
997,,-1121,Wire,Jul
16,,6,Wire,Jul
433,,-520,Wire,Jul
39,831,-54,Wire,Jul
534,,-2,Wire,Jul
372,,-288,Wire,Jul
686,,-673,Wire,Jul
262,,-189,Wire,Jul
187,,-145,Wire,Jul
752,,-402,Wire,Jul
153,,-1152,Wire,Jul
20,,-2270,Wire,Jul
915,,-881,Wire,Jul
119,,23,Wire,Jul
993,,-890,Wire,Jul
142,,-23,Wire,Jul
393,,18,Wire,Jul
431,,-672,Wire,Jul
244,,-1061,Wire,Jul
416,,-7,Wire,Jul
587,,9388,Salary,Jul
167,,-2107,Wire,Jul
886,482,-15,Wire,Jul
30,,-504,Wire,Jul
572,,-1310,Wire,Jul
310,,3953,Salary,Jul
772,,-666,Wire,Jul
386,,-281,Wire,Jul
772,,-165,Wire,Jul
212,408,-13,Wire,Jul
489,,-36,Wire,Jul
955,,-522,Wire,Jul
322,,58,Wire,Jul
375,,51,Wire,Jul
284,,-58,Wire,Jul
459,,-2097,Wire,Jul
807,,6,Wire,Jul
972,,-3533,Wire,Jul
787,,157,Wire,Jul
261,,2,Wire,Jul
851,,-191,Wire,Jul
697,310,-7,Wire,Jul
15,,2223,Salary,Jul
279,,7,Wire,Jul
485,,-2937,Wire,Jul
436,,-1814,Wire,Jul
582,,42,Wire,Jul
132,,-737,Wire,Jul
532,,-812,Wire,Jul
536,,4,Wire,Jul
50,,-480,Wire,Jul
507,,17,Wire,Jul
349,,1900,International,Jul
733,,999,International,Jul
422,,24,Wire,Jul
794,,11,Wire,Jul
489,,-387,Wire,Jul
794,,-1152,Wire,Jul
130,,-168,Wire,Jul
499,,20,Wire,Jul
964,,5826,Salary,Jul
379,,-108,Wire,Jul
160,,6109,Salary,Jul
899,733,1,Wire,Jul
149,,-1529,Wire,Jul
792,,-2290,Wire,Jul
856,,-13,Wire,Jul
249,,7487,Salary,Jul
251,,-1244,Wire,Jul
62,,-1189,Wire,Jul
366,,-708,Wire,Jul
24,,-441,Wire,Jul
618,,36,Wire,Jul
463,,54,Wire,Jul
517,,-414,Wire,Jul
643,,11,Wire,Jul
397,,-240,Wire,Jul
397,,1729,Salary,Jul
207,,26,Wire,Jul
249,,-780,Wire,Jul
676,,6,Wire,Jul
757,,-3,Wire,Jul
610,,-241,Wire,Jul
768,,-480,Wire,Jul
148,,-1219,Wire,Jul
320,,49,Wire,Jul
263,,-3572,Wire,Jul
33,,-1036,Wire,Jul
863,,-536,Wire,Jul
78,785,-17,Wire,Jul
851,,23,Wire,Jul
315,,5,Wire,Jul
252,,42,Wire,Jul
999,,340,Cash,Jul
510,,-183,Wire,Jul
346,,1040,International,Jul
873,,-195,Wire,Jul
561,,40,Wire,Jul
97,,7,Wire,Jul
961,,13,Wire,Jul
723,,-192,Wire,Jul
695,,2,Wire,Jul
620,,70,Wire,Jul
887,,41,Wire,Jul
361,,24,Wire,Jul
491,,-1983,Wire,Jul
98,,-1410,Wire,Jul
14,699,-13,Wire,Jul
886,,-166,Wire,Jul
789,,24,Wire,Jul
370,,34,Wire,Jul
593,45,18,Wire,Jul
745,,8344,Salary,Jul
353,,-340,Wire,Jul
994,,-912,Wire,Jul
206,705,-6,Wire,Jul
867,682,-20,Wire,Jul
547,,-1352,Wire,Jul
306,21,3,Wire,Jul
550,,1978,Salary,Jul
471,,4,Wire,Jul
589,,8,Wire,Jul
784,,-265,Wire,Jul
662,,23,Wire,Jul
41,,-82,Wire,Jul
533,,2770,Salary,Jul
990,,7697,Salary,Jul
88,,-1206,Wire,Jul
626,,15,Wire,Jul
585,,-229,Wire,Jul
827,,-190,Cash,Jul
925,,-398,Wire,Jul
952,,-647,Wire,Jul
61,,-27,Wire,Jul
205,,-173,Wire,Jul
757,,-801,Wire,Jul
21,,-535,Wire,Jul
799,,-1985,Wire,Jul
7,,36,Wire,Jul
718,,-509,Wire,Jul
479,,15,Wire,Jul
193,,5837,Salary,Jul
215,,118,Wire,Jul
228,,-1892,Wire,Jul
406,,-484,Wire,Jul
453,,55,Wire,Jul
377,,-1196,Wire,Jul
9,,-625,Wire,Jul
428,,13,Wire,Jul
262,746,7,Wire,Jul
450,49,1,Wire,Jul
252,,-60,Wire,Jul
400,,-182,Wire,Jul
596,,-197,Wire,Jul
680,,5760,Salary,Jul
722,,-224,Wire,Jul
575,,-1390,Wire,Jul
504,125,15,Wire,Jul
453,,-4061,Wire,Jul
733,,3143,Salary,Jul
121,,-1197,Wire,Jul
730,,-900,Wire,Jul
716,58,12,Wire,Jul
654,,7974,Salary,Jul
210,,-84,Wire,Jul
266,,-2866,Wire,Jul
124,,30,Wire,Jul
335,,-950,Cash,Jul
821,433,-12,Wire,Jul
731,,-124,Wire,Jul
157,,34,Wire,Jul
360,,-99,Wire,Jul
697,,-421,Wire,Jul
4,,-1249,Wire,Jul
91,,-101,Wire,Jul
268,,-280,Wire,Jul
628,,-1591,Wire,Jul
582,,-461,Wire,Jul
980,,-411,Wire,Jul
885,434,11,Wire,Jul
691,,9,Wire,Jul
824,,580,International,Jul
96,,-324,Wire,Jul
480,,-2,Wire,Jul
740,,-1198,Wire,Jul
177,231,10,Wire,Jul
622,,-158,Wire,Jul
53,,-814,Wire,Jul
975,,710,Cash,Jul
52,,-175,Wire,Jul
103,,8617,Salary,Jul
466,,-289,Wire,Jul
855,,-939,Wire,Jul
562,,-120,Wire,Jul
488,634,-3,Wire,Jul
365,,-797,Wire,Jul
777,,-683,Wire,Jul
450,525,-2,Wire,Jul
415,,7,Wire,Jul
217,,5,Wire,Jul
740,,7,Wire,Jul
21,,13,Wire,Jul
147,,7354,Salary,Jul
553,,2270,International,Jul
256,,9,Wire,Jul
151,,-7,Wire,Jul
7,,4422,Salary,Jul
790,,-963,Wire,Jul
435,,-1761,Wire,Jul
135,,-280,Cash,Jul
307,,-1218,Wire,Jul
998,,14,Wire,Jul
885,,-32,Wire,Jul
330,,14,Wire,Jul
252,902,-8,Wire,Jul
881,,-183,Wire,Jul
118,,-1296,Wire,Jul
605,,-1421,Wire,Jul
740,,-1715,Wire,Jul
56,,5342,Salary,Jul
495,,-82,Wire,Jul
781,,-23,Wire,Jul
521,,-1641,Wire,Jul
723,,26,Wire,Jul
241,,-310,Wire,Jul
542,,19,Wire,Jul
177,,-134,Wire,Jul
696,,98,Wire,Jul
871,,-239,Wire,Jul
184,,-50,Wire,Jul
585,,-300,Wire,Jul
564,,-424,Wire,Jul
462,,-487,Wire,Jul
756,,-181,Wire,Jul
948,,-82,Wire,Jul
838,920,4,Wire,Jul
642,,-1337,Wire,Jul
487,,-1905,Wire,Jul
721,,84,Wire,Jul
88,,-756,Wire,Jul
638,,-288,Wire,Jul
704,,-4995,International,Jul
408,,2580,International,Jul
423,,19,Wire,Jul
921,,-531,Wire,Jul
150,,11,Wire,Jul
922,,2090,International,Jul
941,,-246,Wire,Jul
447,,-1704,Wire,Jul
316,,3,Wire,Jul
526,,-1600,International,Jul
911,,22,Wire,Jul
872,,-967,Wire,Jul
181,,24,Wire,Jul
287,,-75,Wire,Jul
253,,-774,Wire,Jul
97,,-120,Wire,Jul
448,233,35,Wire,Jul
986,,-889,Wire,Jul
191,,-1540,International,Jul
982,,-128,Wire,Jul
212,,2870,International,Jul
600,,24,Wire,Jul
365,,17,Wire,Jul
927,,64,Wire,Jul
680,,-283,Wire,Jul
851,,-690,Wire,Jul
135,,-898,Wire,Jul
670,,-1616,Wire,Jul
68,727,-6,Wire,Jul
487,,-1334,Wire,Jul
163,,5,Wire,Jul
690,,-1446,Wire,Jul
291,,-1452,Wire,Jul
138,,19,Wire,Jul
447,,-1217,Wire,Jul
330,,3529,Salary,Jul
794,,-959,Wire,Jul
803,751,16,Wire,Jul
73,,10,Wire,Jul
254,,-3398,Wire,Jul
948,,-105,Wire,Jul
607,,-215,Wire,Jul
827,,18,Wire,Jul
215,,20,Wire,Jul
204,,-2021,Wire,Jul
857,,-1654,Wire,Jul
669,452,16,Wire,Jul
699,,-1421,Wire,Jul
629,,-99,Wire,Jul
322,,4222,Salary,Jul
228,,-541,Wire,Jul
69,,-204,Wire,Jul
92,,-1608,Wire,Jul
104,,92,Wire,Jul
648,,-432,Wire,Jul
70,,150,International,Jul
102,,1651,Salary,Jul
658,,-136,Wire,Jul
962,,89,Wire,Jul
215,,-553,Wire,Jul
878,,-90,Wire,Jul
586,,-50,Wire,Jul
274,,5739,Salary,Jul
755,507,-17,Wire,Jul
464,,-897,Wire,Jul
201,792,-33,Wire,Jul
440,,-182,Wire,Jul
626,,-55,Wire,Jul
199,,-711,Wire,Jul
528,,77,Wire,Jul
914,,-42,Wire,Jul
468,,-1244,Wire,Jul
67,,1,Wire,Jul
598,,-1570,International,Jul
450,,-1125,Wire,Jul
337,,17,Wire,Jul
481,,-424,Wire,Jul
198,,-569,Wire,Jul
244,,-440,Wire,Jul
489,,-112,Wire,Jul
725,,-834,Wire,Jul
50,,-645,Wire,Jul
515,,4168,Salary,Jul
555,,12,Wire,Jul
51,,-486,Wire,Jul
609,,5,Wire,Jul
621,,-753,Wire,Jul
680,,-96,Wire,Jul
177,,-131,Wire,Jul
132,,31,Wire,Jul
554,,-840,Cash,Jul
105,,-39,Wire,Jul
319,,-103,Wire,Jul
827,,-324,Wire,Jul
641,,46,Wire,Jul
606,,50,Wire,Jul
758,,-3929,Wire,Jul
514,,-108,Wire,Jul
530,,-309,Wire,Jul
945,,-62,Wire,Jul
886,,-173,Wire,Jul
585,,-180,Wire,Jul
180,,-240,Wire,Jul
434,,-381,Wire,Jul
357,,9611,Salary,Jul
922,,-702,Wire,Jul
242,,-1173,Wire,Jul
443,,5,Wire,Jul
469,,45,Wire,Jul
336,403,-13,Wire,Jul
181,,-204,Wire,Jul
738,,-180,Wire,Jul
63,,-207,Wire,Jul
284,,-174,Wire,Jul
635,,-253,Wire,Jul
987,,2765,Salary,Jul
5,,-3828,Wire,Jul
226,,-979,Wire,Jul
289,,-1876,Wire,Jul
681,,-1394,Wire,Jul
695,,54,Wire,Jul
244,,-654,Wire,Jul
502,,14,Wire,Jul
345,,-479,Wire,Jul
20,119,14,Wire,Jul
704,,999,International,Jul
92,,-8,Wire,Jul
878,,-129,Wire,Jul
988,,1503,Salary,Jul
394,,-15,Wire,Jul
22,,-372,Wire,Jul
73,,-23,Wire,Jul
632,,58,Wire,Jul
981,,8638,Salary,Jul
353,,29,Wire,Jul
434,,63,Wire,Jul
796,117,-12,Wire,Jul
782,,-1733,Wire,Jul
656,,127,Wire,Jul
29,,2205,Salary,Jul
555,,-750,Wire,Jul
59,,-612,Wire,Jul
966,983,-31,Wire,Jul
962,,-1084,Wire,Jul
711,907,6,Wire,Jul
70,,-856,Wire,Jul
428,,-2969,Wire,Jul
350,,35,Wire,Jul
283,,-242,Wire,Jul
29,,-261,Wire,Jul
74,,-63,Wire,Jul
396,,-1239,Wire,Jul
674,,-301,Wire,Jul
460,,29,Wire,Jul
20,,-754,Wire,Jul
816,,-486,Wire,Jul
977,680,11,Wire,Jul
806,,-60,Wire,Jul
598,,-162,Wire,Jul
34,,-85,Wire,Jul
526,,-375,Wire,Jul
766,,23,Wire,Jul
922,,1600,International,Jul
296,,26,Wire,Jul
620,,-728,Wire,Jul
957,,-1063,Wire,Jul
604,,-7900,Wire,Jul
684,,4,Wire,Jul
967,,-505,Wire,Jul
911,,-746,Wire,Jul
818,,4863,Salary,Jul
883,,-1751,Wire,Jul
882,,20,Wire,Jul
556,,15,Wire,Jul
432,,-37,Wire,Jul
982,,-88,Wire,Jul
954,,-284,Wire,Jul
825,,-1190,Cash,Jul
848,999,-11,Wire,Jul
802,,-1734,Wire,Jul
58,,-2277,Wire,Jul
938,,-34,Wire,Jul
406,,-315,Wire,Jul
556,,-556,Wire,Jul
476,,402,Wire,Jul
768,,12,Wire,Jul
159,,4,Wire,Jul
791,,-506,Wire,Jul
136,,-359,Wire,Jul
416,,40,Wire,Jul
680,259,-10,Wire,Jul
512,,-153,Wire,Jul
21,,5122,Salary,Jul
280,,-272,Wire,Jul
855,,-6,Wire,Jul
73,,1705,Salary,Jul
671,,210,International,Jul
601,,2480,Salary,Jul
861,,-211,Wire,Jul
376,,-180,Wire,Jul
384,,-173,Wire,Jul
108,,24,Wire,Jul
662,,-1804,Wire,Jul
262,,-2433,Wire,Jul
584,,-889,Wire,Jul
77,,78,Wire,Jul
549,,8,Wire,Jul
907,,5873,Salary,Jul
181,284,-16,Wire,Jul
556,,-1100,Wire,Jul
445,,4795,Salary,Jul
512,,115,Wire,Jul
572,,-363,Wire,Jul
168,,-174,Wire,Jul
796,,-71,Wire,Jul
214,,-504,Wire,Jul
8,,-1232,Wire,Jul
246,,-36,Wire,Jul
108,,-43,Wire,Jul
347,,-1014,Wire,Jul
927,,236,Wire,Jul
366,,10,Wire,Jul
378,223,12,Wire,Jul
234,,-157,Wire,Jul
388,683,-10,Wire,Jul
631,,7,Wire,Jul
170,,860,International,Jul
613,,-258,Wire,Jul
741,,-284,Wire,Jul
114,,-307,Wire,Jul
953,,14,Wire,Jul
758,,-608,Wire,Jul
895,369,20,Wire,Jul
670,,-1833,Wire,Jul
212,,-758,Wire,Jul
764,,-758,Wire,Jul
70,,7115,Salary,Jul
387,,-3383,Wire,Jul
708,,-207,Wire,Jul
626,,-1617,Wire,Jul
250,,-733,Wire,Jul
379,,-267,Wire,Jul
201,,-52,Wire,Jul
116,,9240,Salary,Jul
344,,-115,Wire,Jul
345,480,-20,Wire,Jul
7,,-154,Wire,Jul
554,,23,Wire,Jul
937,,-972,Wire,Jul
887,,-144,Wire,Jul
292,,6129,Salary,Jul
999,,9,Wire,Jul
663,,-190,Wire,Jul
919,,-187,Wire,Jul
480,,-161,Wire,Jul
149,,-1138,Wire,Jul
185,,17,Wire,Jul
446,,-136,Wire,Jul
449,544,6,Wire,Jul
510,,7,Wire,Jul
570,,9861,Salary,Jul
271,,-669,Wire,Jul
990,,-2149,Wire,Jul
281,,-303,Wire,Jul
795,542,-12,Wire,Jul
982,,-230,International,Jul
290,,-196,Wire,Jul
279,,-48,Wire,Jul
694,,-1323,Wire,Jul
366,,-198,Wire,Jul
419,,-1136,Wire,Jul
748,,-616,Wire,Jul
520,,-1654,Wire,Jul
392,,1617,Salary,Jul
90,,-458,Wire,Jul
458,,-57,Wire,Jul
160,,33,Wire,Jul
917,401,13,Wire,Jul
905,347,-8,Wire,Jul
948,,19,Wire,Jul
597,,2639,Salary,Jul
350,,-262,Wire,Jul
385,,-216,Wire,Jul
790,,-713,Wire,Jul
902,,-455,Wire,Jul
467,,-78,Wire,Jul
688,,-225,Wire,Jul
272,,-2068,Wire,Jul
422,,-572,Wire,Jul
95,,11,Wire,Jul
109,,-981,Wire,Jul
280,,-234,Wire,Jul
396,,-518,Wire,Jul
771,,-484,Wire,Jul
492,,-192,Wire,Jul
9,,7484,Salary,Jul
909,,21,Wire,Jul
130,,56,Wire,Jul
25,,56,Wire,Jul
316,,35,Wire,Jul
999,,-123,Wire,Jul
226,,-557,Wire,Jul
796,,-1443,Wire,Jul
863,,1020,Cash,Jul
881,,9,Wire,Jul
131,,14,Wire,Jul
19,402,10,Wire,Jul
35,,-2577,Wire,Jul
941,,-1138,Wire,Jul
297,,27,Wire,Jul
984,,-466,Wire,Jul
697,,-562,Wire,Jul
556,,-837,Wire,Jul
368,,-747,Wire,Jul
722,,-589,Wire,Jul
646,,-1176,Wire,Jul
651,,-1252,Wire,Jul
570,,-2942,Wire,Jul
962,,-7,Wire,Jul
853,,-168,Wire,Jul
612,,-197,Wire,Jul
2,,3,Wire,Jul
33,,-573,Wire,Jul
440,,2041,Salary,Jul
175,,6,Wire,Jul
758,,-193,Wire,Jul
116,,-1564,Wire,Jul
133,541,2,Wire,Jul
638,,44,Wire,Jul
39,483,27,Wire,Jul
816,,21,Wire,Jul
104,,-518,Wire,Jul
827,991,-17,Wire,Jul
198,,-388,Wire,Jul
110,,-452,Wire,Jul
253,,3,Wire,Jul
216,,27,Wire,Jul
935,,9619,Salary,Jul
883,34,-9,Wire,Jul
307,,-844,Wire,Jul
951,,-944,Wire,Jul
735,,-442,Wire,Jul
246,,-436,Wire,Jul
451,,-223,Wire,Jul
84,,-517,Wire,Jul
185,341,-20,Wire,Jul
252,,-8,Wire,Jul
528,,-370,Wire,Jul
437,324,15,Wire,Jul
753,,17,Wire,Jul
241,,10,Wire,Jul
656,,19,Wire,Jul
801,,-356,Wire,Jul
110,,-146,Wire,Jul
392,,-801,Wire,Jul
701,,-395,Wire,Jul
255,,123,Wire,Jul
60,,-98,Wire,Jul
340,659,-20,Wire,Jul
3,,6293,Salary,Jul
517,,-1624,Wire,Jul
700,,-68,Wire,Jul
272,,-122,Wire,Jul
594,,-452,Wire,Jul
179,396,-6,Wire,Jul
339,,-515,Wire,Jul
773,,-1640,Wire,Jul
930,,-379,Wire,Jul
737,,8,Wire,Jul
59,,9,Wire,Jul
81,,-324,Wire,Jul
379,,-266,Wire,Jul
276,,-112,Wire,Jul
197,,-140,Wire,Jul
541,,6816,Salary,Jul
903,,-657,Wire,Jul
221,640,9,Wire,Jul
593,,-1436,Wire,Jul
127,,190,Wire,Jul
538,,-731,Wire,Jul
911,,-974,Wire,Jul
710,,25,Wire,Jul
334,10,2,Wire,Jul
640,,-554,Wire,Jul
384,,-433,Wire,Jul
189,,-117,Wire,Jul
244,,254,Wire,Jul
654,,-730,Wire,Jul
409,,14,Wire,Jul
661,,9,Wire,Jul
173,,-442,Wire,Jul
885,,-207,Wire,Jul
982,,-30,Wire,Jul
944,,-320,Wire,Jul
692,,22,Wire,Jul
647,,-347,Wire,Jul
998,,3675,Salary,Jul
732,,-617,Wire,Jul
589,,-144,Wire,Jul
948,,-433,Wire,Jul
209,,-115,Wire,Jul
600,,-287,Wire,Jul
278,,-230,Wire,Jul
799,,-2205,Wire,Jul
703,,-587,Wire,Jul
534,,402,Wire,Jul
903,,-446,Wire,Jul
991,,-485,Wire,Jul
283,,2,Wire,Jul
763,,-2779,Wire,Jul
746,,53,Wire,Jul
483,,-267,Wire,Jul
850,,-1906,Wire,Jul
176,,5,Wire,Jul
5,,-1746,Wire,Jul
882,,7612,Salary,Jul
432,,-341,Wire,Jul
406,,13,Wire,Jul
904,,51,Wire,Jul
508,,-515,Wire,Jul
539,,-1209,Wire,Jul
43,,-762,Wire,Jul
99,,-238,Wire,Jul
204,940,15,Wire,Jul
